record_index,working_ion,electrode_uid,dup_exact_electrode_uid,dup_same_ion_framework_charge_discharge_formula,dup_same_ion_charge_discharge_ids,dup_same_framework_uid,dup_same_ion_battery_formula_framework
Li_000423,Li,el_a7afe671b1e02fe5,False,True,False,True,True
Li_000424,Li,el_adc84e05a1e23eaf,False,False,False,False,False
Li_000425,Li,el_f5cb291cd3596416,False,True,False,True,True
Li_000426,Li,el_70ddf1c20a935349,False,True,False,True,True
Li_000427,Li,el_1e481ab74dba600e,False,True,False,True,True
Li_000428,Li,el_2fbb0bd41a8fae8b,False,True,False,True,True
Li_000429,Li,el_77ea85925ef41c7e,False,True,False,True,True
Li_000430,Li,el_1e47ce6dbbc1822c,False,True,False,True,True
Li_000431,Li,el_0afa111daa84222a,False,False,False,False,False
Li_000432,Li,el_e1053a2311145b4a,False,False,False,False,False
Li_000433,Li,el_58cfdf9e84b5483f,False,True,False,True,True
Li_000434,Li,el_5acbc44b82a21958,False,False,False,False,False
Li_000435,Li,el_de87c7df997ed544,False,True,False,True,True
Li_000436,Li,el_7324323c783e33d0,False,True,False,True,True
Li_000437,Li,el_06af1f50b0a2fcb9,False,True,False,True,True
Li_000438,Li,el_3d769bcf2cac83b0,False,False,False,False,False
Li_000439,Li,el_c58647efa778022e,False,True,False,True,True
Li_000440,Li,el_52bbe158b8a46f5c,False,True,False,True,True
Li_000441,Li,el_6bdc04813a88b276,False,True,False,True,True
Li_000442,Li,el_c82be33759a9abce,False,True,False,True,True
Li_000443,Li,el_844844ff6062feaa,False,True,False,True,True
Li_000444,Li,el_c1242a6e8de2ccbd,False,False,False,True,False
Li_000445,Li,el_faf9ff4707f18eba,False,False,False,False,False
Li_000446,Li,el_d229c4131938f9d1,False,True,False,True,True
Li_000447,Li,el_c2eec0bab9c37429,False,True,False,True,True
Li_000448,Li,el_ee8edd0427bdada5,False,True,False,True,True
Li_000449,Li,el_8d88d6ddf41a5906,False,False,False,True,False
Li_000450,Li,el_718dabb6c9fa8eab,False,False,False,False,False
Li_000451,Li,el_0281f8177e78c228,False,False,False,False,False
Li_000452,Li,el_bcafd47bd0e273fb,False,False,False,False,False
Li_000453,Li,el_8283f22d37b3fc78,False,False,False,False,False
Li_000454,Li,el_c09d59f55fef5305,False,False,False,False,False
Li_000455,Li,el_9da64760cda2a650,False,False,False,False,False
Li_000456,Li,el_4efc3accf42603e0,False,False,False,False,False
Li_000457,Li,el_3012bdab84e074c7,False,True,False,True,True
Li_000458,Li,el_5aaed377cf798734,False,True,False,True,True
Li_000459,Li,el_56b0ec6e547868d3,False,False,False,True,False
Li_000460,Li,el_728cb0858dd6955c,False,True,False,True,True
Li_000461,Li,el_edc85bfb2ca013d8,False,True,False,True,True
Li_000462,Li,el_d603a3ee8b468a05,False,False,False,False,False
Li_000463,Li,el_76fc1564f94e6b43,False,False,False,False,False
Li_000464,Li,el_1a96b6bd331def5e,False,False,False,False,False
Li_000465,Li,el_2949ceb51e2b667b,False,False,False,False,False
Li_000466,Li,el_1e886c59a8f49004,False,False,False,False,False
Li_000467,Li,el_cbb0786791dda1c7,False,True,False,True,True
Li_000468,Li,el_b5058c399205ce85,False,False,False,False,False
Li_000469,Li,el_bd0d7e60d44a6791,False,False,False,False,False
Li_000470,Li,el_2c5ffdc7c019f737,False,False,False,False,False
Li_000471,Li,el_08d02dcf779d3332,False,True,False,True,True
Li_000472,Li,el_804e25a7307ce828,False,False,False,True,False
Li_000473,Li,el_710a54e9f459863a,False,False,False,True,False
Li_000474,Li,el_2dc474a688b4f154,False,False,False,False,False
Li_000475,Li,el_8037bfdc8e5cb2d0,False,False,False,False,False
Li_000476,Li,el_6e0c2da5405b138a,False,False,False,False,False
Li_000477,Li,el_60f6bf036d9283fb,False,False,False,False,False
Li_000478,Li,el_ee706850e2e64481,False,False,False,False,False
Li_000479,Li,el_4de5c7d5eacb7041,False,False,False,False,False
Li_000480,Li,el_056e44066be65449,False,False,False,False,False
Li_000481,Li,el_db1451235fb3ec83,False,False,False,False,False
Li_000482,Li,el_67dc3bc8b4d8f4e7,False,False,False,True,False
Li_000483,Li,el_6287d685ce6471b2,False,False,False,True,False
Li_000484,Li,el_bf16b79518817338,False,False,False,False,False
Li_000485,Li,el_6b30f3692a774df9,False,False,False,False,False
Li_000486,Li,el_b2d9617d7d0cedc9,False,False,False,True,False
Li_000487,Li,el_9c910c6e7970bb0a,False,False,False,False,False
Li_000488,Li,el_c0132ef31a0a5963,False,False,False,False,False
Li_000489,Li,el_b08008207d8c5716,False,False,False,True,False
Li_000490,Li,el_659e7a9d527873eb,False,False,False,True,False
Li_000491,Li,el_cf9675db3067d008,False,False,False,True,False
Li_000492,Li,el_4974e4ace0c260ca,False,False,False,True,False
Li_000493,Li,el_ec59ad3d1300b9ea,False,False,False,True,False
Li_000494,Li,el_7c6df39be6d63e4b,False,False,False,False,False
Li_000495,Li,el_a8d598ae725701f1,False,True,False,True,True
Li_000496,Li,el_2dff3a2d0a209364,False,False,False,True,False
Li_000497,Li,el_8599b97271a57cbd,False,False,False,True,False
Li_000498,Li,el_444079202d4e2860,False,False,False,True,False
Li_000499,Li,el_b23b31e8323ec604,False,False,False,False,False
Li_000500,Li,el_0d9b39387a6bd8d4,False,False,False,False,False
Li_000501,Li,el_65609e2496bc1b78,False,True,False,True,True
Li_000502,Li,el_a7f1bdf4edd41298,False,False,False,False,False
Li_000503,Li,el_98e4b1cbee62b2df,False,False,False,True,False
Li_000504,Li,el_cdbbfc6f75c5ba1b,False,False,False,True,False
Li_000505,Li,el_c35982e38cae8b1e,False,False,False,False,False
Li_000506,Li,el_35467879b56ba334,False,False,False,False,False
Li_000507,Li,el_d78aec6ebdf8da9b,False,False,False,False,False
Li_000508,Li,el_c0573ae88512470e,False,False,False,False,False
Li_000509,Li,el_77759d5aa1cc339a,False,False,False,False,False
Li_000510,Li,el_479dc7cd9e0d101a,False,False,False,False,False
Li_000511,Li,el_fcb1e0ff39ea4803,False,False,False,True,False
Li_000512,Li,el_5d48804c3e7d57c5,False,False,False,True,False
Li_000513,Li,el_8aa34b1b26b9a981,False,False,False,False,False
Li_000514,Li,el_799a8eeea87fdb3a,False,False,False,False,False
Li_000515,Li,el_b2621b23ccd15d53,False,False,False,False,False
Li_000516,Li,el_db75670f516c4847,False,False,False,False,False
Li_000517,Li,el_bdd343398d6d5b75,False,False,False,False,False
Li_000518,Li,el_46286301d137b251,False,False,False,False,False
Li_000519,Li,el_c00457648cfce651,False,False,False,False,False
Li_000520,Li,el_88cf7418351d6e28,False,False,False,False,False
Li_000521,Li,el_a49f22bba59282e8,False,False,False,False,False
Li_000522,Li,el_be681f38b9d1e8b2,False,False,False,False,False
Li_000523,Li,el_f1effb623d833231,False,False,False,False,False
Li_000524,Li,el_002f958a3b2554c3,False,False,False,False,False
Li_000525,Li,el_168ea6bec53b70ed,False,False,False,False,False
Li_000526,Li,el_961816de4ade27f2,False,False,False,False,False
Li_000527,Li,el_37f51038d87a56d1,False,False,False,False,False
Li_000528,Li,el_2f5c0adc01c24609,False,False,False,False,False
Li_000529,Li,el_21559d7f3674b652,False,False,False,False,False
Li_000530,Li,el_cd41d16db9547e72,False,False,False,False,False
Li_000531,Li,el_114854388b2e5b91,False,False,False,False,False
Li_000532,Li,el_75cb0891ddff1db9,False,False,False,False,False
Li_000533,Li,el_e0e9306d31786738,False,False,False,False,False
Li_000534,Li,el_a704b1c0d39f58c7,False,False,False,False,False
Li_000535,Li,el_ea5c112f30e14f31,False,False,False,False,False
Li_000536,Li,el_19e5573ca832f5aa,False,True,False,True,True
Li_000537,Li,el_e068620a00bcaa81,False,True,False,True,True
Li_000538,Li,el_8c5a9b32fb61d81d,False,False,False,False,False
Li_000539,Li,el_eaa3260cbbb43282,False,False,False,False,False
Li_000540,Li,el_34cae70f559a6534,False,False,False,False,False
Li_000541,Li,el_ec58d247c9391035,False,False,False,False,False
Li_000542,Li,el_aea4933bc36a7000,False,False,False,False,False
Li_000543,Li,el_e845ab2ee2b4d60d,False,False,False,False,False
Li_000544,Li,el_092196c368901ba0,False,True,False,True,True
Li_000545,Li,el_3a322d8ed81b699a,False,False,False,False,False
Li_000546,Li,el_bfa51654cabada1a,False,True,False,True,True
Li_000547,Li,el_a558f9b6ec6b5405,False,False,False,False,False
Li_000548,Li,el_af6f5bde76c4487e,False,False,False,False,False
Li_000549,Li,el_d31a91772a00e5bf,False,True,False,True,True
Li_000550,Li,el_a878d9f15249c913,False,False,False,False,False
Li_000551,Li,el_f0dfc32c4e2b9b84,False,False,False,False,False
Li_000552,Li,el_7b8c1be44a8a71eb,False,False,False,False,False
Li_000553,Li,el_01a38a9dfb4eeedb,False,False,False,False,False
Li_000554,Li,el_b4898117f560f093,False,False,False,False,False
Li_000555,Li,el_d16e65e0ce704bd7,False,False,False,False,False
Li_000556,Li,el_e84fa92fe3b052a2,False,False,False,True,False
Li_000557,Li,el_6d890ab87eae563b,False,False,False,False,False
Li_000558,Li,el_60193782185b8e06,False,False,False,True,False
Li_000559,Li,el_2b42cdf52f5c060b,False,False,False,False,False
Li_000560,Li,el_f485b3230fcf8c42,False,False,False,False,False
Li_000561,Li,el_e8be212ad0bab223,False,False,False,False,False
Li_000562,Li,el_4c710e95e2b51197,False,False,False,False,False
Li_000563,Li,el_131466060552b472,False,False,False,False,False
Li_000564,Li,el_aa4cf654585c2f44,False,False,False,False,False
Li_000565,Li,el_a7298204f5aba2fa,False,False,False,False,False
Li_000566,Li,el_b810fcb24bb37309,False,False,False,False,False
Li_000567,Li,el_9d662b387aa661fe,False,False,False,False,False
Li_000568,Li,el_8faf59df3c9ae9a7,False,True,False,True,True
Li_000569,Li,el_c61cfad70675913b,False,False,False,False,False
Li_000570,Li,el_7fff0ec89272881a,False,True,False,True,True
Li_000571,Li,el_e9979a42edddd413,False,False,False,False,False
Li_000572,Li,el_4425ca129479f54e,False,False,False,False,False
Li_000573,Li,el_14779c6fb580817e,False,False,False,False,False
Li_000574,Li,el_eb4a52582aedda37,False,True,False,True,True
Li_000575,Li,el_fe98882527afc4e0,False,False,False,True,False
Li_000576,Li,el_997fb6617ddcbdf1,False,False,False,True,False
Li_000577,Li,el_31aeebfd58e2c712,False,False,False,True,False
Li_000578,Li,el_923e8beed19832a6,False,False,False,True,False
Li_000579,Li,el_cb76675d91803ed9,False,True,False,True,True
Li_000580,Li,el_d172eb017c9190ab,False,False,False,True,False
Li_000581,Li,el_cafc7790277414c4,False,True,False,True,True
Li_000582,Li,el_16fe38a2546b8bbb,False,False,False,False,False
Li_000583,Li,el_1ee30e0537585f4c,False,True,False,True,True
Li_000584,Li,el_8b3c822426d17345,False,True,False,True,True
Li_000585,Li,el_50a42d6fca64561d,False,True,False,True,True
Li_000586,Li,el_61d754ea4fd5162b,False,True,False,True,True
Li_000587,Li,el_bc6f30105ddfd8e6,False,False,False,True,False
Li_000588,Li,el_8d3fa7cc62aaf5d8,False,True,False,True,True
Li_000589,Li,el_75f899b805f7e64a,False,True,False,True,True
Li_000590,Li,el_19444111e38e0def,False,False,False,False,False
Li_000591,Li,el_a3ac67f6282c1ae1,False,True,False,True,True
Li_000592,Li,el_a3dd574ba504e537,False,True,False,True,True
Li_000593,Li,el_3e2d62b2fd5b4839,False,True,False,True,True
Li_000594,Li,el_617f4a74b43421d9,False,False,False,True,False
Li_000595,Li,el_e135d3517ffe8c44,False,False,False,False,False
Li_000596,Li,el_51cb4fcd868888f8,False,True,False,True,True
Li_000597,Li,el_dc56b0748bb4c742,False,False,False,True,False
Li_000598,Li,el_ae67432c701b1ec3,False,True,False,True,True
Li_000599,Li,el_78b5f0ae86f1993c,False,False,False,True,False
Li_000600,Li,el_672af45d098e5357,False,False,False,False,False
Li_000601,Li,el_1ef5b7eb8f6fd2f4,False,False,False,True,False
Li_000602,Li,el_563023b949d9a9f3,False,True,False,True,True
Li_000603,Li,el_3f1abb83306897b6,False,False,False,True,False
Li_000604,Li,el_61cc82498ed6e173,False,True,False,True,True
Li_000605,Li,el_e72ccbdc58364cf8,False,False,False,False,False
Li_000606,Li,el_5e33ad68a2830da8,False,True,False,True,True
Li_000607,Li,el_4b679129dedef80a,False,True,False,True,True
Li_000608,Li,el_8b71dcba83970b9c,False,True,False,True,True
Li_000609,Li,el_7008a0bb20f45456,False,False,False,False,False
Li_000610,Li,el_9efcb5afb55e8036,False,True,False,True,True
Li_000611,Li,el_41823bcee1b4939a,False,True,False,True,True
Li_000612,Li,el_297be5eea13f6038,False,True,False,True,True
Li_000613,Li,el_b5215c64cf161d02,False,False,False,True,False
Li_000614,Li,el_080a99039c67386c,False,True,False,True,True
Li_000615,Li,el_dbcc8f06e03162cb,False,False,False,False,False
Li_000616,Li,el_64ae76fbd9354f60,False,False,False,False,False
Li_000617,Li,el_afd14e1ef06cac3b,False,False,False,False,False
Li_000618,Li,el_96a1ca2934d65a11,False,False,False,False,False
Li_000619,Li,el_8ffbe4dca23296a9,False,False,False,False,False
Li_000620,Li,el_2e7d4d88798296db,False,False,False,False,False
Li_000621,Li,el_5312133a97c0b8cd,False,False,False,False,False
Li_000622,Li,el_3f5a0e61d32a423a,False,False,False,False,False
Li_000623,Li,el_4273361f7ae60034,False,False,False,False,False
Li_000624,Li,el_a0a2069e57d5d8c5,False,False,False,True,False
Li_000625,Li,el_0c1facd9efffa9b7,False,True,False,True,True
Li_000626,Li,el_77d3af38a0ecab79,False,False,False,True,False
Li_000627,Li,el_54825c13cf1c44c4,False,True,False,True,True
Li_000628,Li,el_8a7dcc879033164e,False,False,False,False,False
Li_000629,Li,el_2c2ded45c8be7f8a,False,False,False,False,False
Li_000630,Li,el_e7b700d03482c1e5,False,False,False,False,False
Li_000631,Li,el_10f71dca3715467d,False,False,False,False,False
Li_000632,Li,el_2392e9a1cbcd41d9,False,False,False,False,False
Li_000633,Li,el_2393f0bf0a7b5f2d,False,False,False,False,False
Li_000634,Li,el_6ae40210f135b9e3,False,False,False,True,False
Li_000635,Li,el_a0370f9cf317fda7,False,False,False,False,False
Li_000636,Li,el_9b4871ac0f724631,False,False,False,False,False
Li_000637,Li,el_039960431fdd4691,False,False,False,True,False
Li_000638,Li,el_201bac16796767aa,False,False,False,False,False
Li_000639,Li,el_7dd49a0f0ea1a9a2,False,False,False,False,False
Li_000640,Li,el_ad77ff53bc32f52b,False,False,False,False,False
Li_000641,Li,el_385eae9979591d87,False,False,False,False,False
Li_000642,Li,el_020d41da4eceb3ef,False,False,False,False,False
Li_000643,Li,el_8d4344a0dc99f821,False,False,False,False,False
Li_000644,Li,el_5debb9bd1e396b4e,False,False,False,False,False
Li_000645,Li,el_5fb47ba64bad47dd,False,False,False,False,False
Li_000646,Li,el_dc1e8c301a4bf344,False,False,False,True,False
Li_000647,Li,el_e39653b2d1f185d6,False,True,False,True,True
Li_000648,Li,el_94f5df88bd4fd594,False,False,False,False,False
Li_000649,Li,el_baf73a208bd25406,False,True,False,True,True
Li_000650,Li,el_30d7ce37f9a48d1c,False,False,False,True,False
Li_000651,Li,el_ba7d8b653b67627d,False,True,False,True,True
Li_000652,Li,el_8b403be59c7be24e,False,True,False,True,True
Li_000653,Li,el_4cb4cd6510e90af3,False,True,False,True,True
Li_000654,Li,el_28d890afda84a402,False,True,False,True,True
Li_000655,Li,el_cc6d1ec7c3ef533e,False,True,False,True,True
Li_000656,Li,el_e43bbaddaca6a8e2,False,False,False,False,False
Li_000657,Li,el_53b50742fbb5f946,False,True,False,True,True
Li_000658,Li,el_423a58ea619c7ffe,False,False,False,False,False
Li_000659,Li,el_5ebe06714f34b9d9,False,True,False,True,True
Li_000660,Li,el_3359d296dcae0a0c,False,False,False,True,False
Li_000661,Li,el_05585d345fd08c4a,False,True,False,True,True
Li_000662,Li,el_72a69b41e102dbd9,False,False,False,False,False
Li_000663,Li,el_4aee6300b8d87fc2,False,True,False,True,True
Li_000664,Li,el_9b6ae4103d06776b,False,False,False,False,False
Li_000665,Li,el_3d7da9484ce0c99e,False,False,False,True,False
Li_000666,Li,el_4d17767b66f3e3a5,False,True,False,True,True
Li_000667,Li,el_7c312e91d6ec397f,False,False,False,True,False
Li_000668,Li,el_bb1c870a73b92908,False,True,False,True,True
Li_000669,Li,el_8f87f8934798a9e1,False,False,False,False,False
Li_000670,Li,el_be3244dc6453b32d,False,True,False,True,True
Li_000671,Li,el_83ed07d3e4e71d62,False,True,False,True,True
Li_000672,Li,el_e58b851d9afb83b6,False,True,False,True,True
Li_000673,Li,el_60c120501cf6bfba,False,False,False,False,False
Li_000674,Li,el_24c254dc0143510f,False,True,False,True,True
Li_000675,Li,el_7cea911df9dca986,False,False,False,False,False
Li_000676,Li,el_00d57804db79bda5,False,True,False,True,True
Li_000677,Li,el_eb23b5ecd1552f6c,False,False,False,False,False
Li_000678,Li,el_916a35f03a0af709,False,False,False,False,False
Li_000679,Li,el_49723f19c18798ae,False,False,False,True,False
Li_000680,Li,el_8a7f843eeae382a2,False,True,False,True,True
Li_000681,Li,el_28c4068c6ff7478a,False,True,False,True,True
Li_000682,Li,el_99b91e6aa064889e,False,True,False,True,True
Li_000683,Li,el_a3d6ea1e5bb22482,False,True,False,True,True
Li_000684,Li,el_6959de24d3af9f50,False,False,False,False,False
Li_000685,Li,el_fe4d72ca6855eed0,False,True,False,True,True
Li_000686,Li,el_12c19dd986bb9cd3,False,True,False,True,True
Li_000687,Li,el_5f60bc680df7cf13,False,False,False,False,False
Li_000688,Li,el_ddba734354908a51,False,False,False,False,False
Li_000689,Li,el_15202ecd4a63348f,False,False,False,False,False
Li_000690,Li,el_53c6b68acd5d2fb0,False,True,False,True,True
Li_000691,Li,el_ccf99dff68ff6594,False,True,False,True,True
Li_000692,Li,el_1d2fd8e3340e5603,False,True,False,True,True
Li_000693,Li,el_c7437d26771ecc7f,False,False,False,False,False
Li_000694,Li,el_6c89b059d0595d0c,False,False,False,False,False
Li_000695,Li,el_d37df21d47040c67,False,False,False,False,False
Li_000696,Li,el_0e95dc55e85587c4,False,True,False,True,True
Li_000697,Li,el_85bad8a07ed0e072,False,True,False,True,True
Li_000698,Li,el_c365ee209cd21792,False,False,False,True,False
Li_000699,Li,el_84fadf9fc38dc28a,False,False,False,True,False
Li_000700,Li,el_102f81036ba149ba,False,False,False,True,False
Li_000701,Li,el_96ea71009569ac2f,False,False,False,True,False
Li_000702,Li,el_607815e5ca8cf36f,False,True,False,True,True
Li_000703,Li,el_461a10639b99b5de,False,False,False,False,False
Li_000704,Li,el_af46921444c76279,False,True,False,True,True
Li_000705,Li,el_f481a7de8b923671,False,True,False,True,True
Li_000706,Li,el_284f0109241d3b4f,False,True,False,True,True
Li_000707,Li,el_046cbc79a4c23e01,False,False,False,False,False
Li_000708,Li,el_90e402041e48044d,False,True,False,True,True
Li_000709,Li,el_55355367622e51b4,False,False,False,False,False
Li_000710,Li,el_946f6d4b2907f70c,False,False,False,False,False
Li_000711,Li,el_5c1cfa6757fe4a9c,False,False,False,True,False
Li_000712,Li,el_75dd17af73ad2fb2,False,False,False,False,False
Li_000713,Li,el_dfa5476ea5256cf3,False,False,False,False,False
Li_000714,Li,el_db885584e1fc41f7,False,False,False,True,False
Li_000715,Li,el_7736e4d06ec4d357,False,False,False,False,False
Li_000716,Li,el_bd541976227ba2b0,False,False,False,False,False
Li_000717,Li,el_20a0999bde712906,False,False,False,True,False
Li_000718,Li,el_2a3d9fe508e79e19,False,True,False,True,True
Li_000719,Li,el_a0b3913f077037ec,False,False,False,True,False
Li_000720,Li,el_1321ee3e9bae0283,False,False,False,True,False
Li_000721,Li,el_dc487ce4f06f087e,False,False,False,False,False
Li_000722,Li,el_f4feaa62c9a97128,False,False,False,False,False
Li_000723,Li,el_2e8d6735cea4702b,False,True,False,True,True
Li_000724,Li,el_ea15d5977341be05,False,False,False,False,False
