working_ion,record_index,electrode_uid,raw_electrode_has_structure_like_field,any_linked_material_has_structure,record_has_any_structure_route
Li,Li_001944,el_1924895b5276af42,True,True,True
Li,Li_001945,el_212f6d01eda9accf,True,True,True
Li,Li_001946,el_19d3b1a4cbe7e4fa,True,True,True
Li,Li_001947,el_ec8ed1f5fa954199,True,True,True
Li,Li_001948,el_45fe650b9e904519,True,True,True
Li,Li_001949,el_089f7b394f006f07,True,True,True
Li,Li_001950,el_49ec7fdeaf876491,True,True,True
Li,Li_001951,el_16ad9855ebad7299,True,True,True
Li,Li_001952,el_90ce1253e08d592f,True,True,True
Li,Li_001953,el_1ed78e027e48747f,True,True,True
Li,Li_001954,el_1cf8c7a1254f1fb7,True,True,True
Li,Li_001955,el_47db7e37e5d905fe,True,True,True
Li,Li_001956,el_1530107c91f6eda6,True,True,True
Li,Li_001957,el_79fd2d0624c5f3ea,True,True,True
Li,Li_001958,el_b96dbfccea38607e,True,True,True
Li,Li_001959,el_9bd1c404e7006c83,True,True,True
Li,Li_001960,el_d4856c18d2dc0609,True,True,True
Li,Li_001961,el_e7213d32a73a9999,True,True,True
Li,Li_001962,el_55eea5cc5b406521,True,True,True
Li,Li_001963,el_2da1131b0a5e9bf3,True,True,True
Li,Li_001964,el_f5a862d2f18f1898,True,True,True
Li,Li_001965,el_8aa1493f6663e2f5,True,True,True
Li,Li_001966,el_0f8273d9a49c9b99,True,True,True
Li,Li_001967,el_267a53cacedbc7d9,True,True,True
Li,Li_001968,el_a4a35f2e5acd8898,True,True,True
Li,Li_001969,el_8f4dba53bea6a11d,True,True,True
Li,Li_001970,el_3fd9b943d762e590,True,True,True
Li,Li_001971,el_3ec430d371613c29,True,True,True
Li,Li_001972,el_a94b2b0499f3497d,True,True,True
Li,Li_001973,el_f703e107a48114cd,True,True,True
Li,Li_001974,el_e4c7c78fa7592809,True,True,True
Li,Li_001975,el_b421b656e22bc53b,True,True,True
Li,Li_001976,el_16556dfb7b6fcab9,True,True,True
Li,Li_001977,el_e3646e41fa7e49ce,True,True,True
Li,Li_001978,el_c8838b9736de9ae7,True,True,True
Li,Li_001979,el_0a8d7eb18c478178,True,True,True
Li,Li_001980,el_cda67fa75cb40e60,True,True,True
Li,Li_001981,el_5ec5c475a177c1ef,True,True,True
Li,Li_001982,el_2536b100819a20f0,True,True,True
Li,Li_001983,el_f0f60692761dd0af,True,True,True
Li,Li_001984,el_503b47c3e52e8683,True,True,True
Li,Li_001985,el_6ec61cfc73587ad3,True,True,True
Li,Li_001986,el_dcd109c43c6ac752,True,True,True
Li,Li_001987,el_319a96f4c150e2d6,True,True,True
Li,Li_001988,el_83c4280adafcd266,True,True,True
Li,Li_001989,el_f75c61347f596300,True,True,True
Li,Li_001990,el_33c9ad56edd83e2b,True,True,True
Li,Li_001991,el_fa30e71c960e2df2,True,True,True
Li,Li_001992,el_77d2be0fb50dd860,True,True,True
Li,Li_001993,el_adfff4bf117c32c0,True,True,True
Li,Li_001994,el_d9963a8b51ee9154,True,True,True
Li,Li_001995,el_011451f604fcb129,True,True,True
Li,Li_001996,el_2168090ea6c37514,True,True,True
Li,Li_001997,el_60fff7921101f627,True,True,True
Li,Li_001998,el_9b663afef3f6bc67,True,True,True
Li,Li_001999,el_20699874717b1ddf,True,True,True
Li,Li_002000,el_6b9cadbad56977e3,True,True,True
Li,Li_002001,el_6d5522365d183c7a,True,True,True
Li,Li_002002,el_8e27e365b945c227,True,True,True
Li,Li_002003,el_fbe1a37c69285ef8,True,True,True
Li,Li_002004,el_dfffe10e3b19fdef,True,True,True
Li,Li_002005,el_621d6def5017dbbe,True,True,True
Li,Li_002006,el_c5f077b4ba89f3e5,True,True,True
Li,Li_002007,el_696033d495be55a4,True,True,True
Li,Li_002008,el_4325fd83271c4317,True,True,True
Li,Li_002009,el_48491a4692c4b774,True,True,True
Li,Li_002010,el_1e220a3e3a08e98b,True,True,True
Li,Li_002011,el_ee5118b9bcaecc54,True,True,True
Li,Li_002012,el_55d75cdfcda8cea3,True,True,True
Li,Li_002013,el_b5557cb33b5c7d03,True,True,True
Li,Li_002014,el_8fc4003b3b562164,True,True,True
Li,Li_002015,el_aa7990538f4f2944,True,True,True
Li,Li_002016,el_e5c69eaee2bc63f4,True,True,True
Li,Li_002017,el_97961fae2a3c0edf,True,True,True
Li,Li_002018,el_3ced8215ab2070a2,True,True,True
Li,Li_002019,el_ba1808e900f15e74,True,True,True
Li,Li_002020,el_a345dd61325f0743,True,True,True
Li,Li_002021,el_2e097381219a455b,True,True,True
Li,Li_002022,el_d6572094ac5640d5,True,True,True
Li,Li_002023,el_5ae9553d0eef2365,True,True,True
Li,Li_002024,el_320b6f6a8e5d9adf,True,True,True
Li,Li_002025,el_2d6e378166a8ad20,True,True,True
Li,Li_002026,el_aaf804051d4e33c4,True,True,True
Li,Li_002027,el_b1d2b7baf8cc2c2d,True,True,True
Li,Li_002028,el_d52378f701a9b812,True,True,True
Li,Li_002029,el_f3330cf43b8d155f,True,True,True
Li,Li_002030,el_f1cc854cea7f4a0e,True,True,True
Li,Li_002031,el_b1923fff3576bccd,True,True,True
Li,Li_002032,el_d24fdf5f27e6c62f,True,True,True
Li,Li_002033,el_f0f4a788995b2c2b,True,True,True
Li,Li_002034,el_69eba4cbebb9a82c,True,True,True
Li,Li_002035,el_b4f284ec4754ee42,True,True,True
Li,Li_002036,el_cee1cd1b5c78cffb,True,True,True
Li,Li_002037,el_2008da7415faede2,True,True,True
Li,Li_002038,el_e35c936876c71506,True,True,True
Li,Li_002039,el_2dd2f95371bd170c,True,True,True
Li,Li_002040,el_eb3cfd5a1d775e4c,True,True,True
Li,Li_002041,el_d8b09f327fe02acd,True,True,True
Li,Li_002042,el_1b4a291b2a2b340c,True,True,True
Li,Li_002043,el_4a56a0b0be6570ab,True,True,True
Li,Li_002044,el_c2bd533fcf3d4772,True,True,True
Li,Li_002045,el_58a68067c114c152,True,True,True
Li,Li_002046,el_543a37fdf8d36fc8,True,True,True
Li,Li_002047,el_c81fbef84df1e91d,True,True,True
Li,Li_002048,el_f691bcca5603a20e,True,True,True
Li,Li_002049,el_4c5067ffc64fc7ad,True,True,True
Li,Li_002050,el_dfd155c2ed2ef13e,True,True,True
Li,Li_002051,el_1a16fb1185fc9592,True,True,True
Li,Li_002052,el_7fc72d8c7eee7528,True,True,True
Li,Li_002053,el_d32f3342e3e1acaf,True,True,True
Li,Li_002054,el_3aac5e00b2c3eecf,True,True,True
Li,Li_002055,el_81b6c9dad42e6881,True,True,True
Li,Li_002056,el_d7b0d39c85eaae9d,True,True,True
Li,Li_002057,el_c5c2735022c7581b,True,True,True
Li,Li_002058,el_0bfe07e24832f881,True,True,True
Li,Li_002059,el_64f4542de0f978fa,True,True,True
Li,Li_002060,el_04bf48519131b799,True,True,True
Li,Li_002061,el_60de521a0553ac21,True,True,True
Li,Li_002062,el_58ad9c0cba10e0b6,True,True,True
Li,Li_002063,el_21a0db58c26b30f5,True,True,True
Li,Li_002064,el_66a6f1df2a0b8404,True,True,True
Li,Li_002065,el_30eda06670def54b,True,True,True
Li,Li_002066,el_8bd030f548b7ec72,True,True,True
Li,Li_002067,el_2400987411baa24c,True,True,True
Li,Li_002068,el_1bcf4c4b6d383ee5,True,True,True
Li,Li_002069,el_4ec6981bed591814,True,True,True
Li,Li_002070,el_5f5272dc22006e74,True,True,True
Li,Li_002071,el_460c92cdb4197956,True,True,True
Li,Li_002072,el_79f364249583890b,True,True,True
Li,Li_002073,el_2d78f34b98cdf4a6,True,True,True
Li,Li_002074,el_4e7c83a24e607500,True,True,True
Li,Li_002075,el_444ab2cda9e3cefa,True,True,True
Li,Li_002076,el_8bbd0f664f31c0c9,True,True,True
Li,Li_002077,el_ac544f387c4ef816,True,True,True
Li,Li_002078,el_8fe078f93167185d,True,True,True
Li,Li_002079,el_943237fbeac533ad,True,True,True
Li,Li_002080,el_bbe1956a2e7bf075,True,True,True
Li,Li_002081,el_c27f8766b15986f8,True,True,True
Li,Li_002082,el_1bba0bee9b5aa865,True,True,True
Li,Li_002083,el_61e07921279cd910,True,True,True
Li,Li_002084,el_26c74ba503e53669,True,True,True
Li,Li_002085,el_aa0e0d4ecfa4933a,True,True,True
Li,Li_002086,el_747448e41b5cbcd2,True,True,True
Li,Li_002087,el_f48aee71080c6e69,True,True,True
Li,Li_002088,el_0eb5a277a9714db9,True,True,True
Li,Li_002089,el_b97e42724212795f,True,True,True
Li,Li_002090,el_188b41a3999b6c55,True,True,True
Li,Li_002091,el_6029b6452d641e07,True,True,True
Li,Li_002092,el_3d98637735ba62d9,True,True,True
Li,Li_002093,el_c11def1802df5125,True,True,True
Li,Li_002094,el_d4b73d3db1b69f9d,True,True,True
Li,Li_002095,el_2c37a1f84b38066f,True,True,True
Li,Li_002096,el_225ad54bb8cb515f,True,True,True
Li,Li_002097,el_10a186dd4b374dbf,True,True,True
Li,Li_002098,el_99d9bcc5376503e0,True,True,True
Li,Li_002099,el_dfdce038e338a4a2,True,True,True
Li,Li_002100,el_5f4f7a89ca3280e7,True,True,True
Li,Li_002101,el_e117f2a8264a7f87,True,True,True
Li,Li_002102,el_6c6a4adcbd378f78,True,True,True
Li,Li_002103,el_b4d14ab71cea2b3f,True,True,True
Li,Li_002104,el_c186e5b0e41a6c95,True,True,True
Li,Li_002105,el_ab55ed02bd57587c,True,True,True
Li,Li_002106,el_23c906ec43fd3e00,True,True,True
Li,Li_002107,el_d659394582f6c985,True,True,True
Li,Li_002108,el_0a4951655d49526e,True,True,True
Li,Li_002109,el_949f32810e9ed6f9,True,True,True
Li,Li_002110,el_f86ab7529be3b982,True,True,True
Li,Li_002111,el_4406bf512683b4db,True,True,True
Li,Li_002112,el_fbed4ee358412a89,True,True,True
Li,Li_002113,el_f3473dea67761ccc,True,True,True
Li,Li_002114,el_19bdc5476749b09c,True,True,True
Li,Li_002115,el_d1a8553fb352a019,True,True,True
Li,Li_002116,el_5038e9b6fc470370,True,True,True
Li,Li_002117,el_6a693dd229f90581,True,True,True
Li,Li_002118,el_b6bef28a06266ec3,True,True,True
Li,Li_002119,el_f01d95b2e8eb92a0,True,True,True
Li,Li_002120,el_5d68732d9d384e34,True,True,True
Li,Li_002121,el_d666b6f0b3e50a83,True,True,True
Li,Li_002122,el_d6920c5a7491ae11,True,True,True
Li,Li_002123,el_b915dd236fcfa844,True,True,True
Li,Li_002124,el_eb802fc2cf747d43,True,True,True
Li,Li_002125,el_008faa7cb2194e13,True,True,True
Li,Li_002126,el_edcb953a0d991413,True,True,True
Li,Li_002127,el_22d8e48687e10cfb,True,True,True
Li,Li_002128,el_c4e961949987ed9f,True,True,True
Li,Li_002129,el_e23c7be5bc7575f6,True,True,True
Li,Li_002130,el_65cf3b3a3d8f4361,True,True,True
Li,Li_002131,el_bc6f9915a69b4bd2,True,True,True
Li,Li_002132,el_805f255c4571ea77,True,True,True
Li,Li_002133,el_7197bc32c0ac92fe,True,True,True
Li,Li_002134,el_add03a36daae89a8,True,True,True
Li,Li_002135,el_0770ea09f6ad0544,True,True,True
Li,Li_002136,el_7c5d8b6d4fbf48f3,True,True,True
Li,Li_002137,el_e56c103b8e736811,True,True,True
Li,Li_002138,el_81c5e71c4b46ef7e,True,True,True
Li,Li_002139,el_b284e73cbc10de9e,True,True,True
Li,Li_002140,el_4ea015c178c15d8b,True,True,True
Li,Li_002141,el_519db3f173e70a84,True,True,True
Li,Li_002142,el_40afd3cab0ae7879,True,True,True
Li,Li_002143,el_9c6956a5e290829f,True,True,True
Li,Li_002144,el_2a491dea773aa45c,True,True,True
Li,Li_002145,el_861d9cf37a3dd721,True,True,True
Li,Li_002146,el_3af009d048ed5165,True,True,True
Li,Li_002147,el_5f809f1328ec8fd6,True,True,True
Li,Li_002148,el_e56b181b1e53064f,True,True,True
Li,Li_002149,el_b68482af6e5908fd,True,True,True
Li,Li_002150,el_a30b61926c33db16,True,True,True
Li,Li_002151,el_23ffcd0f73350783,True,True,True
Li,Li_002152,el_24fbcbec74e9e3ec,True,True,True
Li,Li_002153,el_d25e4680bb73d48c,True,True,True
Li,Li_002154,el_da8c9958776eef65,True,True,True
Li,Li_002155,el_c2d35e9c65cbe721,True,True,True
Li,Li_002156,el_19df2569b7443336,True,True,True
Li,Li_002157,el_50a7319ba75cd406,True,True,True
Li,Li_002158,el_b6af6ad4d2563465,True,True,True
Li,Li_002159,el_c3a9d66e0ce2c14f,True,True,True
Li,Li_002160,el_268b8ad2e4da6f5b,True,True,True
Li,Li_002161,el_ce00657ab78424b2,True,True,True
Li,Li_002162,el_03b525faaafdd609,True,True,True
Li,Li_002163,el_bdf74c13a577f87a,True,True,True
Li,Li_002164,el_5fec913944fa1e06,True,True,True
Li,Li_002165,el_6423896a6eae3b53,True,True,True
Li,Li_002166,el_4f349a4e1042a86f,True,True,True
Li,Li_002167,el_39182c367889c469,True,True,True
Li,Li_002168,el_d57aa6cac20ec3a8,True,True,True
Li,Li_002169,el_db45d70adc26befa,True,True,True
Li,Li_002170,el_8a08a1dfdfd71267,True,True,True
Li,Li_002171,el_284884bd23ff67ae,True,True,True
Li,Li_002172,el_ce99878f81d57954,True,True,True
Li,Li_002173,el_9428e1cdc066179f,True,True,True
Li,Li_002174,el_fb9ab06babaec9c5,True,True,True
Li,Li_002175,el_dad8890032acc46d,True,True,True
Li,Li_002176,el_9bc72340f6bdde50,True,True,True
Li,Li_002177,el_f4a8d98cb5400c54,True,True,True
Li,Li_002178,el_6dedaf21b51ff926,True,True,True
Li,Li_002179,el_af6c835353e66d72,True,True,True
Li,Li_002180,el_1a991a6fc7aba49c,True,True,True
Li,Li_002181,el_44caef249d0782f9,True,True,True
Li,Li_002182,el_465905ed76f8576e,True,True,True
Li,Li_002183,el_e3546921cdec090f,True,True,True
Li,Li_002184,el_66078e332ff57179,True,True,True
Li,Li_002185,el_00eec7f669bb9344,True,True,True
Li,Li_002186,el_cca10837a1d872ed,True,True,True
Li,Li_002187,el_c3d59efe42c09e6d,True,True,True
Li,Li_002188,el_6382fccb71519838,True,True,True
Li,Li_002189,el_0d3d9890bd3a3291,True,True,True
Li,Li_002190,el_923d82479457f3df,True,True,True
Li,Li_002191,el_d59d56bbbfbd1560,True,True,True
Li,Li_002192,el_3bedee554c1293d6,True,True,True
Li,Li_002193,el_2ef52981a13b8114,True,True,True
Li,Li_002194,el_26fd1d9c111d7930,True,True,True
Li,Li_002195,el_6a609df563d88555,True,True,True
Li,Li_002196,el_f5b610d045d20373,True,True,True
Li,Li_002197,el_65860f00ce085e96,True,True,True
Li,Li_002198,el_8ec3a9492b68a2dc,True,True,True
Li,Li_002199,el_78c3c621dcf2bb12,True,True,True
Li,Li_002200,el_9927aeb0be45d0ca,True,True,True
Li,Li_002201,el_b9e5d83eb55a5b99,True,True,True
Li,Li_002202,el_b6a9e145f52e4706,True,True,True
Li,Li_002203,el_1b2ca14db1dce0a2,True,True,True
Li,Li_002204,el_97c0912d9f5ae678,True,True,True
Li,Li_002205,el_895a101460a23f9e,True,True,True
Li,Li_002206,el_6137156e5c0b2f13,True,True,True
Li,Li_002207,el_dd0b9d3fe376d727,True,True,True
Li,Li_002208,el_d3aa2c837efb3eee,True,True,True
Li,Li_002209,el_1333e94811aa7eec,True,True,True
Li,Li_002210,el_3a37692102575f25,True,True,True
Li,Li_002211,el_c2209672afd9959e,True,True,True
Li,Li_002212,el_eacf9dba1e763282,True,True,True
Li,Li_002213,el_c4be3d58fe27b213,True,True,True
Li,Li_002214,el_8318bdbf9642fd60,True,True,True
Li,Li_002215,el_3e549431f92fd3c9,True,True,True
Li,Li_002216,el_0a99fe3bef99bb47,True,True,True
Li,Li_002217,el_a82acafe2e968148,True,True,True
Li,Li_002218,el_81be04dd88292a39,True,True,True
Li,Li_002219,el_0907d0f005a5b49a,True,True,True
Li,Li_002220,el_c7a7efab5aada62d,True,True,True
Li,Li_002221,el_e29d1b670eba436d,True,True,True
Li,Li_002222,el_0e1b9a5ca75e0622,True,True,True
Li,Li_002223,el_ffb2dcb4886f3944,True,True,True
Li,Li_002224,el_71e22c59254fc4a4,True,True,True
Li,Li_002225,el_5b9dac2236ac5c4a,True,True,True
Li,Li_002226,el_5c7550c3d088dd4b,True,True,True
Li,Li_002227,el_6dbecc08dc8a2d42,True,True,True
Li,Li_002228,el_c4921ad1f780c46b,True,True,True
Li,Li_002229,el_d70e87cd719d9579,True,True,True
Li,Li_002230,el_203ffead912ae0df,True,True,True
Li,Li_002231,el_094dd7fa3cf37445,True,True,True
Li,Li_002232,el_ccb720344c7eb897,True,True,True
Li,Li_002233,el_a6537a9d75422d3d,True,True,True
Li,Li_002234,el_f7d4b6938320bcfb,True,True,True
Li,Li_002235,el_e1a50957de57094a,True,True,True
Li,Li_002236,el_0b56897e2276ab3e,True,True,True
Li,Li_002237,el_42375fe5ea0cd7b2,True,True,True
Li,Li_002238,el_4e7d5b6abf937143,True,True,True
Li,Li_002239,el_7a73d7d3a30895df,True,True,True
Li,Li_002240,el_e7ff0ca8a4f51d89,True,True,True
Li,Li_002241,el_7b2219837c12d2ec,True,True,True
Li,Li_002242,el_965d7fbd6d0e03ed,True,True,True
Li,Li_002243,el_ca7486bd8fd9e1ca,True,True,True
Li,Li_002244,el_549d2fef8315c9c0,True,True,True
Li,Li_002245,el_317ee16d4666dd94,True,True,True
Li,Li_002246,el_1514a57eab2ad6ac,True,True,True
Li,Li_002247,el_2ac624ea111d5a53,True,True,True
Li,Li_002248,el_b69bb920ebc9ac09,True,True,True
Li,Li_002249,el_f2b05f08a6c6f06a,True,True,True
Li,Li_002250,el_2118ead65d3362d2,True,True,True
Li,Li_002251,el_a69d5cf33511dc04,True,True,True
Li,Li_002252,el_35d3c4f1c360d4b1,True,True,True
Li,Li_002253,el_ec4117f1bc5d9f27,True,True,True
Li,Li_002254,el_2675ae56c3e88da0,True,True,True
Li,Li_002255,el_13776b819e16cb8b,True,True,True
Li,Li_002256,el_20610fd10ee90108,True,True,True
Li,Li_002257,el_2f8aabc29d63b020,True,True,True
Li,Li_002258,el_a02dede95c828b54,True,True,True
Li,Li_002259,el_f637933a41a69478,True,True,True
Li,Li_002260,el_975a017a4577390a,True,True,True
Li,Li_002261,el_7461cd60444470f0,True,True,True
Li,Li_002262,el_e3b9eb8cd5a981cc,True,True,True
Li,Li_002263,el_19738aabfbfbee90,True,True,True
Li,Li_002264,el_9758752b672f958b,True,True,True
Li,Li_002265,el_9d7baf2c4101965c,True,True,True
Li,Li_002266,el_3de2a330ea6a725f,True,True,True
Li,Li_002267,el_79861db016a290f9,True,True,True
Li,Li_002268,el_4cd2602923fa2d75,True,True,True
Li,Li_002269,el_870f5708785dee09,True,True,True
Li,Li_002270,el_82774142bad3511c,True,True,True
Li,Li_002271,el_6332198f4105fe67,True,True,True
Li,Li_002272,el_11a26de6bcedd946,True,True,True
Li,Li_002273,el_6de469a640320ac1,True,True,True
Li,Li_002274,el_84198d25de52d2eb,True,True,True
Li,Li_002275,el_5d9090b17705d82e,True,True,True
Li,Li_002276,el_ec2a507ab9c5802c,True,True,True
Li,Li_002277,el_e3525258ae9d1959,True,True,True
Li,Li_002278,el_8bfba20da96a2e19,True,True,True
Li,Li_002279,el_1eeebf8a1037ce1c,True,True,True
Li,Li_002280,el_75819ab184c45342,True,True,True
Li,Li_002281,el_c47a0aa28ca8b87d,True,True,True
Li,Li_002282,el_ba6a093211ae55d7,True,True,True
Li,Li_002283,el_cbc63e7b7e9103b9,True,True,True
Li,Li_002284,el_b44eab0c54ea6191,True,True,True
Li,Li_002285,el_5bc65881896ba548,True,True,True
Li,Li_002286,el_647e661b1c0b7a7e,True,True,True
Li,Li_002287,el_d6bc7a55318bc741,True,True,True
Li,Li_002288,el_fc714ad608a7637d,True,True,True
Li,Li_002289,el_bc746146d930dd8d,True,True,True
Li,Li_002290,el_7ff0cbb6fb0d6c69,True,True,True
Li,Li_002291,el_34ecb9674d03dcee,True,True,True
Li,Li_002292,el_cce9234aa7caaeb2,True,True,True
Li,Li_002293,el_d7ded1db355b3af5,True,True,True
Li,Li_002294,el_432993b6bc5e68fc,True,True,True
Li,Li_002295,el_7ccde010e65a9cba,True,True,True
Li,Li_002296,el_3d4263191c2f2093,True,True,True
Li,Li_002297,el_b18f633fbc463913,True,True,True
Li,Li_002298,el_45cc2936baca2456,True,True,True
Li,Li_002299,el_e014cbd3092840d3,True,True,True
Li,Li_002300,el_154533cc5c7fd924,True,True,True
Li,Li_002301,el_d4c280dd9c8b7d33,True,True,True
Li,Li_002302,el_93e4faff50e8d59a,True,True,True
Li,Li_002303,el_509306db4a8cb5ea,True,True,True
Li,Li_002304,el_a98bb8bf2c48a27b,True,True,True
Li,Li_002305,el_9f9a49f66ef67c36,True,True,True
Li,Li_002306,el_edc71c5caebef159,True,True,True
Li,Li_002307,el_e88d1cdda663afcd,True,True,True
Li,Li_002308,el_106dec337fe662f2,True,True,True
Li,Li_002309,el_fadf122a0ed9583d,True,True,True
Li,Li_002310,el_26f0b760e8435955,True,True,True
Li,Li_002311,el_c2d36f6260ebfc97,True,True,True
Li,Li_002312,el_6ea9f92514865db8,True,True,True
Li,Li_002313,el_a38f49aa79e0a6f8,True,True,True
Li,Li_002314,el_39f8a6742180010e,True,True,True
Li,Li_002315,el_2edf253e055e2b64,True,True,True
Li,Li_002316,el_6545267ed4c61a65,True,True,True
Li,Li_002317,el_6cc435603c043a9e,True,True,True
Li,Li_002318,el_438a91bd4feff371,True,True,True
Li,Li_002319,el_ef9aeaaa29c27630,True,True,True
Li,Li_002320,el_37796cb7432ca948,True,True,True
Li,Li_002321,el_7870c0a8e8b71514,True,True,True
Li,Li_002322,el_f5b4c126ccf1e6c3,True,True,True
Li,Li_002323,el_91ad7510321eb18b,True,True,True
Li,Li_002324,el_f8e574a10adabbf3,True,True,True
Li,Li_002325,el_6d2f899df1d83cae,True,True,True
Li,Li_002326,el_8a41d307352b7bca,True,True,True
Li,Li_002327,el_6bead2fd8480eace,True,True,True
Li,Li_002328,el_8ae16123e6265bb3,True,True,True
Li,Li_002329,el_5d47a1be573b281f,True,True,True
Li,Li_002330,el_85e92f663139d976,True,True,True
Li,Li_002331,el_d3f30ce09c1d2d3d,True,True,True
Li,Li_002332,el_4a7834bc85e692b8,True,True,True
Li,Li_002333,el_2207db88d78a7c80,True,True,True
Li,Li_002334,el_2c7deacb3f5a856f,True,True,True
Li,Li_002335,el_97a2ce1d1ee400e6,True,True,True
Li,Li_002336,el_06d3fe43c56d10b1,True,True,True
Li,Li_002337,el_2ae9ad7393a41fd4,True,True,True
Li,Li_002338,el_457d2917474e9082,True,True,True
Li,Li_002339,el_ac1b862767095098,True,True,True
Li,Li_002340,el_9e50520249f0b5a5,True,True,True
Li,Li_002341,el_d55a41c61c1aa2b5,True,True,True
Li,Li_002342,el_3e812ef8d4238d1c,True,True,True
Li,Li_002343,el_c1351f5c89f9fd4c,True,True,True
Li,Li_002344,el_df94ed5947e9c88d,True,True,True
Li,Li_002345,el_169171d252a2f10a,True,True,True
Li,Li_002346,el_2b26af5709680fdb,True,True,True
Li,Li_002347,el_2f20aa62bb9e4a8c,True,True,True
Li,Li_002348,el_85334d64a659c084,True,True,True
Li,Li_002349,el_7f278c6170d3da18,True,True,True
Li,Li_002350,el_4ef44fad51d5937f,True,True,True
Li,Li_002351,el_bb23fbffa33e2fb3,True,True,True
Li,Li_002352,el_f9f7b376b46eda02,True,True,True
Li,Li_002353,el_38f399eb5f608df6,True,True,True
Li,Li_002354,el_68a5d5f527e2c2cf,True,True,True
Li,Li_002355,el_ae6c5a85e8913dad,True,True,True
Li,Li_002356,el_2fecb16996860592,True,True,True
Li,Li_002357,el_134754b2c49bba44,True,True,True
Li,Li_002358,el_a162be06dcb84402,True,True,True
Li,Li_002359,el_a51d97f96ac63100,True,True,True
Li,Li_002360,el_65960f89334dbd96,True,True,True
Li,Li_002361,el_0e7752269fb79217,True,True,True
Li,Li_002362,el_70eb5ef3c87f1793,True,True,True
Li,Li_002363,el_dd5594b03f7c5efb,True,True,True
Li,Li_002364,el_62372423be641144,True,True,True
Li,Li_002365,el_b65c0373b4fa8ca7,True,True,True
Li,Li_002366,el_4864a7851ec15108,True,True,True
Li,Li_002367,el_82e18d4672d9a98d,True,True,True
Li,Li_002368,el_e26ad04f02960be7,True,True,True
Li,Li_002369,el_0718e50750de9e54,True,True,True
Li,Li_002370,el_88ae7e593629b627,True,True,True
Li,Li_002371,el_f7183d203e4347b8,True,True,True
Li,Li_002372,el_e4e26954677338b1,True,True,True
Li,Li_002373,el_21a4cfb551ecd301,True,True,True
Li,Li_002374,el_3b040018ccb97d1a,True,True,True
Li,Li_002375,el_51121479eaed8620,True,True,True
Li,Li_002376,el_eb2d3a270c53840e,True,True,True
Li,Li_002377,el_1f91386927ee8333,True,True,True
Li,Li_002378,el_5a824ac40ed90dc3,True,True,True
Li,Li_002379,el_6cdadeb3dbfeb3b1,True,True,True
Li,Li_002380,el_1895199785e2e02b,True,True,True
Li,Li_002381,el_e30fac8dedf8ede4,True,True,True
Li,Li_002382,el_d631528d64a2cfc2,True,True,True
Li,Li_002383,el_1d99f88735f3aa76,True,True,True
Li,Li_002384,el_305069b41d46d6c1,True,True,True
Li,Li_002385,el_ac08e593a2e0f304,True,True,True
Li,Li_002386,el_5bebc72afd7f8e2c,True,True,True
Li,Li_002387,el_50d9cc55ebec6582,True,True,True
Li,Li_002388,el_00e98da4898986bd,True,True,True
Li,Li_002389,el_df08e5b604bd14e9,True,True,True
Li,Li_002390,el_63f027b029cc58e8,True,True,True
Li,Li_002391,el_1510e0530991754b,True,True,True
Li,Li_002392,el_305592844a364671,True,True,True
Li,Li_002393,el_568b41190d8a77bc,True,True,True
Li,Li_002394,el_e7e7753f3ad63899,True,True,True
Li,Li_002395,el_ad23a1c360f965db,True,True,True
Li,Li_002396,el_60955c0507bcfd3e,True,True,True
Li,Li_002397,el_4f8ed88132241d0c,True,True,True
Li,Li_002398,el_ee85bafebc14a442,True,True,True
Li,Li_002399,el_87db4db615f91eaf,True,True,True
Li,Li_002400,el_0db9b517dbdcc5e0,True,True,True
Li,Li_002401,el_9117399000c507e5,True,True,True
Li,Li_002402,el_d723df3a6d0a190d,True,True,True
Li,Li_002403,el_1bd7ea985cc667bf,True,True,True
Li,Li_002404,el_6870e61db89ebe1d,True,True,True
Li,Li_002405,el_ec3e8e9fb459bc2f,True,True,True
Li,Li_002406,el_cf05c593e06a17d4,True,True,True
Li,Li_002407,el_c88c7776a9a0cbdb,True,True,True
Li,Li_002408,el_c7fd5efb1e24e779,True,True,True
Li,Li_002409,el_60a1ccf871243642,True,True,True
Li,Li_002410,el_33308e9391d75e9f,True,True,True
Li,Li_002411,el_dc11e572b174c9e5,True,True,True
Li,Li_002412,el_aa490768e194309f,True,True,True
Li,Li_002413,el_6ce54ecf83d46c62,True,True,True
Li,Li_002414,el_5c82ee0ddc265b5e,True,True,True
Li,Li_002415,el_cf3c863336df9f2e,True,True,True
Li,Li_002416,el_a058e086f4727943,True,True,True
Li,Li_002417,el_d61b555229785609,True,True,True
Li,Li_002418,el_a2cfcf7df5195ac5,True,True,True
Li,Li_002419,el_55115896f3657e31,True,True,True
Li,Li_002420,el_a8e253eed5140b06,True,True,True
Li,Li_002421,el_65417769b3839ad8,True,True,True
Li,Li_002422,el_e6c23b0286fb5dc8,True,True,True
Li,Li_002423,el_a545a6c648226cb8,True,True,True
Li,Li_002424,el_7f21017682792fcf,True,True,True
Li,Li_002425,el_b8e7a290f9103f82,True,True,True
Li,Li_002426,el_f558d55f9db4e1c0,True,True,True
Li,Li_002427,el_280a48a855aacf3d,True,True,True
Li,Li_002428,el_c628b1ec62bebac7,True,True,True
Li,Li_002429,el_aad70884870b3974,True,True,True
