query_id,manual_candidate_id,shortlist_priority_rank,battery_formula,formula_discharge,framework_formula,coarse_family,chemical_system_uid,query_type,query_priority,query_priority_tier,search_platform,search_query,search_url,query_note,manual_check_required,recommended_action,normalized_search_query,manual_checked,annotation_status,analogue_level,relevance_score_0_to_3,citation_title,citation_year,doi,url,source_journal_or_database,same_sodium_working_ion,same_formula,same_framework,same_transition_metal,same_anion_framework,electrochemical_evidence_reported,computed_or_experimental,manual_evidence_note,reviewer_initials,manual_check_date,needs_second_check,evidence_confidence_0_to_3,do_not_use_as_discovery_claim,manual_filling_hint,negative_result_rule
Q0032,Na_candidate_05,5,Na0-1MnF3,NaMnF3,MnF3,halide_or_fluoride_like,F-Mn,variable_sodium_literature_formula,4,B_try_second,Google Scholar,NaxMnF3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxMnF3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,TRUE,search_if_needed,naxmnf3 sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0033,Na_candidate_05,5,Na0-1MnF3,NaMnF3,MnF3,halide_or_fluoride_like,F-Mn,_framework_formula,5,B_try_second,Google Scholar,MnF3 sodium ion battery cathode,https://scholar.google.com/scholar?q=MnF3+sodium+ion+battery+cathode,"Framework-level search-friendly formula. This is analogue evidence, not exact formula validation.",TRUE,search_if_needed,mnf3 sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0034,Na_candidate_05,5,Na0-1MnF3,NaMnF3,MnF3,halide_or_fluoride_like,F-Mn,material_phrase_fluoride,6,C_broad_fallback,Google Scholar,manganese fluoride sodium ion battery cathode,https://scholar.google.com/scholar?q=manganese+fluoride+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,TRUE,search_if_needed,manganese fluoride sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0035,Na_candidate_05,5,Na0-1MnF3,NaMnF3,MnF3,halide_or_fluoride_like,F-Mn,broad_family_fluoride,7,C_broad_fallback,Google Scholar,transition metal fluoride sodium ion battery cathode,https://scholar.google.com/scholar?q=transition+metal+fluoride+sodium+ion+battery+cathode,Material-name or family-name query. Use to find papers that do not write the exact formula in the title/abstract.,TRUE,search_if_needed,transition metal fluoride sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0036,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na3CoPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3CoPO4CO3+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,na3copo4co3 sodium ion battery cathode,TRUE,exact_or_near_exact_formula,exact_formula,3,Cathode Properties of Na3MPO4CO3 (M = Co/Ni) Prepared by a Hydrothermal Method for Na-ion Batteries,2019,,https://api.lib.kyushu-u.ac.jp/opac_download_md/2547345/Pages_262-266.pdf,Evergreen / Kyushu University Repository,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,experimental,"Experimental Na-ion battery cathode paper on Na3MPO4CO3 with M = Co/Ni. The work reports hydrothermal synthesis of Na3CoPO4CO3 and evaluation of cathode properties in Na-ion batteries. This is direct exact-formula experimental evidence for the Candidate 6 carbonophosphate family, but it is not validation of the specific Materials Project computed record or triage rank",Md Efatuzzaman Efat,7/9/2026,FALSE,3,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0037,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,_exact_formula_electrode,2,A_try_first,Google Scholar,Na3CoPO4CO3 electrode cathode,https://scholar.google.com/scholar?q=Na3CoPO4CO3+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,na3copo4co3 electrode cathode,TRUE,same_framework_analogue,same_framework,2,Cathode Properties of Na3FePO4CO3 Prepared by the Mechanical Ball Milling Method for Na-ion Batteries,2020,10.1038/s41598-020-60183-3,https://doi.org/10.1038/s41598-020-60183-3,Scientific Reports / Nature Portfolio,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,experimental,"Experimental sodium-ion cathode paper on Na3FePO4CO3 carbonophosphate. It reports mechanical-ball-milling synthesis, sodium-ion charge-discharge testing, and reversible Fe redox behavior. This is strong same-framework evidence for the Na3MPO4CO3 carbonophosphate family, but it is not the exact Candidate 6 Co formula and not validation of the specific Materials Project computed record or triage rank",Md Efatuzzaman Efat,7/9/2026,FALSE,3,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0038,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,_exact_formula_sodium_ion,3,A_try_first,Google Scholar,Na3Co(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Co%28CO3%29%28PO4%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,na3co(co3)(po4) sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0039,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,_exact_formula_electrode,4,A_try_first,Google Scholar,Na3Co(CO3)(PO4) electrode cathode,https://scholar.google.com/scholar?q=Na3Co%28CO3%29%28PO4%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,na3co(co3)(po4) electrode cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0040,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,_exact_formula_sodium_ion,5,A_try_first,Google Scholar,Na3Co(PO4)(CO3) sodium ion battery cathode,https://scholar.google.com/scholar?q=Na3Co%28PO4%29%28CO3%29+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,na3co(po4)(co3) sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0041,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,_exact_formula_electrode,6,A_try_first,Google Scholar,Na3Co(PO4)(CO3) electrode cathode,https://scholar.google.com/scholar?q=Na3Co%28PO4%29%28CO3%29+electrode+cathode,Search-friendly discharged formula with electrode/cathode words.,TRUE,search_this_first,na3co(po4)(co3) electrode cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0042,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,quoted_literature_formula,7,B_try_second,Google Scholar,"""Na3CoPO4CO3"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3CoPO4CO3%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,TRUE,search_if_needed,"""na3copo4co3"" sodium ion battery cathode",FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0043,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,quoted_literature_formula,8,B_try_second,Google Scholar,"""Na3Co(CO3)(PO4)"" sodium ion battery cathode",https://scholar.google.com/scholar?q=%22Na3Co%28CO3%29%28PO4%29%22+sodium+ion+battery+cathode,Quoted formula query. Use after the unquoted query; quotes can miss papers using subscripts/spaces.,TRUE,search_if_needed,"""na3co(co3)(po4)"" sodium ion battery cathode",FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0044,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,variable_sodium_literature_formula,9,B_try_second,Google Scholar,NaxCoPO4CO3 sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCoPO4CO3+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,TRUE,search_if_needed,naxcopo4co3 sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0045,Na_candidate_06,6,Na1-3CoPCO7,Na3CoPCO7,CoPCO7,polyanion_phosphate_like,C-Co-O-P,variable_sodium_literature_formula,10,B_try_second,Google Scholar,NaxCo(CO3)(PO4) sodium ion battery cathode,https://scholar.google.com/scholar?q=NaxCo%28CO3%29%28PO4%29+sodium+ion+battery+cathode,Variable-sodium literature formula. Useful when papers report Nax phases instead of a fully sodiated formula.,TRUE,search_if_needed,naxco(co3)(po4) sodium ion battery cathode,FALSE,not_checked,not_checked,,,,,,,,,,,,,not_checked,,,,,,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
Q0046,Na_candidate_07,7,Na0-2CoP2O7,Na2CoP2O7,CoP2O7,polyanion_phosphate_like,Co-O-P,_exact_formula_sodium_ion,1,A_try_first,Google Scholar,Na2CoP2O7 sodium ion battery cathode,https://scholar.google.com/scholar?q=Na2CoP2O7+sodium+ion+battery+cathode,Search-friendly discharged formula. Uses grouped/expanded anion notation when needed; no strict quotes to tolerate formatting differences.,TRUE,search_this_first,na2cop2o7 sodium ion battery cathode,TRUE,exact_or_near_exact_formula,exact_formula,3,Defect-Controlled Formation of Triclinic Na2CoP2O7 for 4 V Sodium-Ion Batteries ,2016,10.1002/anie.201601022,https://onlinelibrary.wiley.com/doi/full/10.1002/anie.201601022,Angewandte Chemie International Edition / Wiley,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,experimental,"Experimental sodium-ion battery cathode paper on triclinic Na2CoP2O7. This is useful cobalt phosphate/pyrophosphate-family cathode evidence, but it is not Na3CoPO4CO3 and not a carbonophosphate framework. Therefore it is only same-family same-transition-metal background and not validation of the Candidate 6 formula or Materials Project triage rank",Md Efatuzzaman Efat,7/9/2026,FALSE,3,TRUE,"Prefer primary experimental sodium-ion cathode papers. If none, accept exact/near-exact computed papers. Use reviews only as background. Never claim this validates the MP record.",Only mark no_relevant_literature_found for this exact query after checking it. Do not conclude the whole candidate has no literature unless several A/B/C queries fail.
